,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Monaco,8906,24757,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026,0.0074+/-0.0026
Moldova,191518,415148,0.0,0.00011+/-0.00006,0.00025+/-0.00013,0.00042+/-0.00022,0.0010+/-0.0004,0.0014+/-0.0006,0.0021+/-0.0009,0.0025+/-0.0011,0.0027+/-0.0012,0.0029+/-0.0013,0.0030+/-0.0014,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015,0.0031+/-0.0015
Madagascar,2507546,4088474,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007,0.00019+/-0.00007
Maldives,29927,71258,0.0,(7+/-4)e-05,0.00016+/-0.00008,0.00027+/-0.00014,0.0026+/-0.0008,0.0029+/-0.0009,0.0033+/-0.0010,0.0036+/-0.0011,0.0037+/-0.0011,0.0038+/-0.0012,0.0039+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012,0.0040+/-0.0012
Mexico,7871614,24222207,0.0,0.0007+/-0.0004,0.0015+/-0.0008,0.0025+/-0.0013,0.0116+/-0.0024,0.019+/-0.004,0.029+/-0.006,0.036+/-0.008,0.043+/-0.009,0.049+/-0.009,0.055+/-0.010,0.061+/-0.011,0.066+/-0.011,0.071+/-0.012,0.076+/-0.012,0.082+/-0.013,0.087+/-0.013,0.092+/-0.014,0.097+/-0.015,0.102+/-0.015,0.107+/-0.016,0.113+/-0.016,0.118+/-0.017,0.123+/-0.018,0.128+/-0.018,0.133+/-0.019,0.139+/-0.020,0.144+/-0.020,0.149+/-0.021,0.154+/-0.022,0.159+/-0.023,0.165+/-0.023,0.170+/-0.024,0.175+/-0.025,0.180+/-0.025,0.185+/-0.026,0.191+/-0.027,0.196+/-0.027,0.201+/-0.028,0.206+/-0.029,0.211+/-0.030,0.216+/-0.030,0.222+/-0.031,0.227+/-0.032,0.232+/-0.033,0.237+/-0.033,0.242+/-0.034,0.248+/-0.035,0.25+/-0.04,0.26+/-0.04,0.26+/-0.04,0.27+/-0.04,0.27+/-0.04
Marshall Islands,1931,4766,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012,0.034+/-0.012
North Macedonia,125360,286142,0.0,0.00022+/-0.00011,0.00049+/-0.00026,0.0008+/-0.0004,0.024+/-0.008,0.025+/-0.008,0.026+/-0.009,0.027+/-0.009,0.027+/-0.009,0.027+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009,0.028+/-0.009
Mali,1335754,2927545,0.0,0.0+/-0,0.0+/-0,0.0+/-0,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05,(4.9+/-1.7)e-05
Malta,41019,102172,0.0,0.00052+/-0.00028,0.0012+/-0.0006,0.0020+/-0.0010,0.0048+/-0.0017,0.0065+/-0.0026,0.010+/-0.004,0.012+/-0.005,0.013+/-0.006,0.014+/-0.006,0.014+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007,0.015+/-0.007
Myanmar,3863021,8833817,0.0,(5.5+/-2.9)e-05,0.00012+/-0.00007,0.00021+/-0.00011,0.00048+/-0.00018,0.00066+/-0.00027,0.0010+/-0.0005,0.0015+/-0.0006,0.0020+/-0.0006,0.0024+/-0.0007,0.0029+/-0.0007,0.0033+/-0.0008,0.0036+/-0.0008,0.0040+/-0.0008,0.0043+/-0.0008,0.0047+/-0.0009,0.0050+/-0.0009,0.0054+/-0.0009,0.0057+/-0.0010,0.0061+/-0.0010,0.0064+/-0.0010,0.0068+/-0.0011,0.0071+/-0.0011,0.0075+/-0.0011,0.0078+/-0.0012,0.0082+/-0.0012,0.0085+/-0.0013,0.0089+/-0.0013,0.0092+/-0.0013,0.0095+/-0.0014,0.0099+/-0.0014,0.0102+/-0.0015,0.0106+/-0.0015,0.0109+/-0.0016,0.0113+/-0.0016,0.0116+/-0.0017,0.0120+/-0.0017,0.0123+/-0.0018,0.0127+/-0.0018,0.0130+/-0.0018,0.0134+/-0.0019,0.0137+/-0.0019,0.0141+/-0.0020,0.0144+/-0.0020,0.0148+/-0.0021,0.0151+/-0.0021,0.0155+/-0.0022,0.0158+/-0.0022,0.0162+/-0.0023,0.0165+/-0.0023,0.0169+/-0.0024,0.0172+/-0.0024,0.0176+/-0.0025
Montenegro,34386,86686,0.0,0.00011+/-0.00006,0.00024+/-0.00013,0.00040+/-0.00021,0.0026+/-0.0008,0.0029+/-0.0008,0.0036+/-0.0011,0.0039+/-0.0013,0.0042+/-0.0014,0.0043+/-0.0014,0.0045+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015,0.0046+/-0.0015
Mongolia,251447,487011,0.0,(8+/-4)e-05,0.00017+/-0.00009,0.00029+/-0.00015,0.016+/-0.006,0.016+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006,0.017+/-0.006
Northern Mariana Islands,2790,7069,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008,0.024+/-0.008
Mozambique,615314,2159585,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004,0.00011+/-0.00004
Mauritania,148250,488192,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016,0.00044+/-0.00016
Mauritius,75667,206937,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035,0.0095+/-0.0035
Malawi,1009990,2063335,0.0,0.0+/-0,0.0+/-0,0.0+/-0,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05,(6.5+/-2.3)e-05
Malaysia,2955845,7300593,0.0,0.00045+/-0.00024,0.0010+/-0.0005,0.0056+/-0.0011,0.026+/-0.006,0.031+/-0.006,0.038+/-0.007,0.043+/-0.008,0.048+/-0.008,0.053+/-0.009,0.057+/-0.009,0.062+/-0.010,0.066+/-0.010,0.069+/-0.010,0.073+/-0.011,0.077+/-0.011,0.081+/-0.012,0.085+/-0.012,0.089+/-0.012,0.093+/-0.013,0.097+/-0.013,0.101+/-0.014,0.105+/-0.014,0.109+/-0.015,0.112+/-0.015,0.116+/-0.016,0.120+/-0.016,0.124+/-0.017,0.128+/-0.017,0.132+/-0.018,0.136+/-0.018,0.140+/-0.019,0.144+/-0.019,0.148+/-0.020,0.152+/-0.020,0.156+/-0.021,0.159+/-0.021,0.163+/-0.022,0.167+/-0.022,0.171+/-0.023,0.175+/-0.023,0.179+/-0.024,0.183+/-0.024,0.187+/-0.025,0.191+/-0.026,0.195+/-0.026,0.199+/-0.027,0.203+/-0.027,0.206+/-0.028,0.210+/-0.028,0.214+/-0.029,0.218+/-0.029,0.222+/-0.030
Namibia,154577,398290,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011,0.0030+/-0.0011
New Caledonia,15798,38044,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031,0.083+/-0.031
Niger,1286469,4236382,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005,0.00013+/-0.00005
Nigeria,6580214,16942373,0.0,0.00081+/-0.00013,0.00166+/-0.00026,0.0026+/-0.0004,0.0037+/-0.0006,0.0049+/-0.0009,0.0066+/-0.0014,0.0077+/-0.0017,0.0087+/-0.0019,0.0096+/-0.0020,0.0105+/-0.0022,0.0113+/-0.0023,0.0119+/-0.0023,0.0126+/-0.0024,0.0132+/-0.0024,0.0139+/-0.0025,0.0146+/-0.0025,0.0152+/-0.0026,0.0159+/-0.0027,0.0165+/-0.0027,0.0172+/-0.0028,0.0179+/-0.0029,0.0185+/-0.0029,0.0192+/-0.0030,0.0198+/-0.0031,0.0205+/-0.0031,0.0212+/-0.0032,0.0218+/-0.0033,0.0225+/-0.0034,0.0231+/-0.0035,0.0238+/-0.0035,0.024+/-0.004,0.025+/-0.004,0.026+/-0.004,0.026+/-0.004,0.027+/-0.004,0.028+/-0.004,0.028+/-0.004,0.029+/-0.004,0.030+/-0.004,0.030+/-0.004,0.031+/-0.004,0.032+/-0.005,0.032+/-0.005,0.033+/-0.005,0.034+/-0.005,0.034+/-0.005,0.035+/-0.005,0.036+/-0.005,0.036+/-0.005,0.037+/-0.005,0.038+/-0.005,0.038+/-0.005
