,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Monaco,8906,24757,0,0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Moldova,191518,415148,0,0.0+/-0,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05
Madagascar,2507546,4088474,0,0.0+/-0,0.0+/-0,0.0+/-0,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04,(4.7+/-1.7)e+04
Maldives,29927,71258,0,0.0+/-0,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04,(2.3+/-1.0)e+04
Mexico,7871614,24222207,0,0,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(9+/-4)e+07,(9+/-4)e+07,(1.0+/-0.4)e+08,(1.0+/-0.4)e+08,(1.0+/-0.4)e+08,(1.1+/-0.4)e+08,(1.1+/-0.4)e+08,(1.2+/-0.4)e+08,(1.2+/-0.4)e+08,(1.2+/-0.4)e+08,(1.3+/-0.4)e+08,(1.3+/-0.4)e+08,(1.4+/-0.4)e+08,(1.4+/-0.4)e+08,(1.4+/-0.4)e+08,(1.5+/-0.4)e+08,(1.5+/-0.4)e+08,(1.6+/-0.4)e+08,(1.6+/-0.4)e+08,(1.7+/-0.4)e+08,(1.7+/-0.4)e+08,(1.7+/-0.4)e+08,(1.8+/-0.4)e+08,(1.8+/-0.4)e+08,(1.9+/-0.4)e+08,(1.9+/-0.4)e+08,(1.9+/-0.4)e+08,(2.0+/-0.4)e+08,(2.0+/-0.4)e+08,(2.1+/-0.4)e+08,(2.1+/-0.4)e+08,(2.1+/-0.4)e+08,(2.2+/-0.4)e+08,(2.2+/-0.4)e+08,(2.3+/-0.4)e+08,(2.3+/-0.4)e+08,(2.3+/-0.5)e+08,(2.4+/-0.5)e+08,(2.4+/-0.5)e+08,(2.5+/-0.5)e+08,(2.5+/-0.5)e+08,(2.5+/-0.5)e+08,(2.6+/-0.5)e+08,(2.6+/-0.5)e+08,(2.7+/-0.5)e+08
Marshall Islands,1931,4766,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
North Macedonia,125360,286142,0,0,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05,(6.2+/-2.1)e+05
Mali,1335754,2927545,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Malta,41019,102172,0,0.0+/-0,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05,(2.2+/-1.2)e+05
Myanmar,3863021,8833817,0,0,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.9+/-1.6)e+06,(2.9+/-1.6)e+06,(2.9+/-1.6)e+06,(3.0+/-1.6)e+06,(3.1+/-1.6)e+06,(3.3+/-1.6)e+06,(3.4+/-1.6)e+06,(3.5+/-1.6)e+06,(3.7+/-1.6)e+06,(3.8+/-1.6)e+06,(4.0+/-1.6)e+06,(4.1+/-1.6)e+06,(4.2+/-1.6)e+06,(4.4+/-1.6)e+06,(4.5+/-1.6)e+06,(4.6+/-1.6)e+06,(4.8+/-1.6)e+06,(4.9+/-1.6)e+06,(5.0+/-1.6)e+06,(5.2+/-1.6)e+06,(5.3+/-1.6)e+06,(5.4+/-1.6)e+06,(5.6+/-1.6)e+06,(5.7+/-1.6)e+06,(5.8+/-1.6)e+06,(6.0+/-1.6)e+06,(6.1+/-1.6)e+06,(6.2+/-1.6)e+06,(6.4+/-1.7)e+06,(6.5+/-1.7)e+06,(6.7+/-1.7)e+06,(6.8+/-1.7)e+06,(6.9+/-1.7)e+06,(7.1+/-1.7)e+06,(7.2+/-1.7)e+06,(7.3+/-1.7)e+06,(7.5+/-1.7)e+06,(7.6+/-1.7)e+06,(7.7+/-1.7)e+06,(7.9+/-1.7)e+06,(8.0+/-1.7)e+06,(8.1+/-1.7)e+06,(8.3+/-1.8)e+06,(8.4+/-1.8)e+06,(8.5+/-1.8)e+06,(8.7+/-1.8)e+06,(8.8+/-1.8)e+06,(8.9+/-1.8)e+06,(9.1+/-1.8)e+06
Montenegro,34386,86686,0,0,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04,(4.7+/-2.3)e+04
Mongolia,251447,487011,0,0,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05,(6.1+/-1.9)e+05
Northern Mariana Islands,2790,7069,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Mozambique,615314,2159585,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Mauritania,148250,488192,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Mauritius,75667,206937,0,0.0+/-0,0.0+/-0,0.0+/-0,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04,(7.2+/-2.7)e+04
Malawi,1009990,2063335,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
